date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2020-04-30,293.8,294.53,288.35,289.96,45765968,71.2149263694,71.3918729189,69.8938870613,70.2841390404,183063872,0.0,1.0
2020-05-01,289.07,299.0,285.85,286.25,60154175,70.0684096855,72.4753675441,69.2879057273,69.3848627408,240616700,0.0,1.0
2020-05-04,293.16,293.69,286.32,289.17,33391986,71.0597951479,71.1882631907,69.4018302181,70.0926489388,133567944,0.0,1.0
2020-05-05,297.56,301.0,294.46,295.06,36937795,72.1263222957,72.9601526112,71.3749054415,71.5203409617,147751180,0.0,1.0
2020-05-06,300.63,303.24,298.87,300.46,35583438,72.8704673738,73.5031118865,72.4438565147,72.8292606431,142333752,0.0,1.0
2020-05-07,303.74,305.17,301.97,303.22,28803764,73.6243081533,73.9709294763,73.1952733688,73.4982640358,115215056,0.0,1.0
2020-05-08,310.13,310.35,304.29,305.64,33511985,75.3719583205,75.4254256756,73.9526430766,74.28073821,134047940,0.82,1.0
2020-05-11,315.01,317.05,307.24,308.1,36486561,76.5579614695,77.0537496711,74.6695917015,74.8786004532,145946244,0.0,1.0
2020-05-12,311.41,319.69,310.91,317.83,40575263,75.6830411137,77.6953579321,75.5615243976,77.2433157482,162301052,0.0,1.0
2020-05-13,307.65,315.95,303.21,312.15,50155639,74.7692354087,76.7864128957,73.6901669698,75.8628858535,200622556,0.0,1.0
2020-05-14,309.54,309.79,301.53,304.51,39732269,75.2285685955,75.2893269535,73.2818708038,74.0061104317,158929076,0.0,1.0
2020-05-15,307.71,307.9,300.21,300.35,41587094,74.7838174146,74.8299937667,72.9610666733,72.9950913538,166348376,0.0,1.0
2020-05-18,314.96,316.5,310.32,313.17,33843125,76.5458097979,76.9200812834,75.4181346726,76.1107799543,135372500,0.0,1.0
2020-05-19,313.14,318.52,313.01,315.03,25432385,76.1034889513,77.4110088164,76.0718946051,76.5628221381,101729540,0.0,1.0
2020-05-20,319.23,319.52,316.52,316.68,27876215,77.5835625533,77.6540422486,76.9249419521,76.9638273012,111504860,0.0,1.0
2020-05-21,316.85,320.89,315.87,318.66,25672211,77.0051429847,77.9869980507,76.7669702212,77.4450334969,102688844,0.0,1.0
2020-05-22,318.89,319.23,315.35,315.77,20450754,77.5009311863,77.5835625533,76.6405928364,76.7426668779,81803016,0.0,1.0
2020-05-26,316.73,324.24,316.5,323.5,31380454,76.9759789728,78.8011600485,76.9200812834,78.6213153087,125521816,0.0,1.0
2020-05-27,318.11,318.71,313.09,316.14,28236274,77.3113651092,77.4571851685,76.0913372797,76.8325892478,112945096,0.0,1.0
2020-05-28,318.25,323.44,315.63,316.77,33449103,77.3453897897,78.6067333027,76.7086421974,76.9857003101,133796412,0.0,1.0
2020-05-29,317.94,321.15,316.47,319.25,38399532,77.2700494258,78.050186743,76.9127902805,77.5884232219,153598128,0.0,1.0
2020-06-01,321.85,322.35,317.21,317.75,20254653,78.2203101456,78.3418268617,77.0926350203,77.2238730737,81018612,0.0,1.0
2020-06-02,323.34,323.44,318.93,320.75,21910704,78.5824299595,78.6067333027,77.5106525236,77.9529733702,87642816,0.0,1.0
2020-06-03,325.12,326.2,322.3,324.66,26122804,79.0150294688,79.2775055755,78.32967519,78.90323409,104491216,0.0,1.0
2020-06-04,322.32,325.62,320.78,324.39,21890091,78.3345358587,79.1365461849,77.9602643731,78.8376150633,87560364,0.0,1.0
2020-06-05,331.5,331.75,323.23,323.35,34312550,80.5655827661,80.6263411241,78.555696282,78.5848602938,137250200,0.0,1.0
2020-06-08,333.46,333.6,327.32,330.25,23913634,81.0419282931,81.0759529736,79.5497030196,80.2617909758,95654536,0.0,1.0
2020-06-09,343.99,345.61,332.01,332.14,36928091,83.6010703339,83.9947844941,80.6895298165,80.7211241627,147712364,0.0,1.0
2020-06-10,352.84,354.77,346.09,347.9,41662938,85.7519162087,86.2209707328,84.1114405415,84.5513310537,166651752,0.0,1.0
2020-06-11,335.9,351.06,335.48,349.31,50415613,81.6349298676,85.3193166994,81.5328558261,84.8940081931,201662452,0.0,1.0
2020-06-12,338.8,347.8,334.22,344.72,50036513,82.3397268209,84.5270277105,81.2266337016,83.7784847394,200146052,0.0,1.0
2020-06-15,342.99,345.68,332.58,333.25,34702230,83.3580369018,84.0117968343,80.8280588728,80.9908912724,138808920,0.0,1.0
2020-06-16,352.08,353.2,344.72,351.46,41357182,85.5672108002,85.8394082443,83.7784847394,85.4165300723,165428728,0.0,1.0
2020-06-17,351.59,355.4,351.09,355.15,28601626,85.4481244185,86.374081795,85.3266077024,86.313323437,114406504,0.0,1.0
2020-06-18,351.73,353.45,349.22,351.41,24205096,85.482149099,85.9001666023,84.8721351842,85.4043784007,96820384,0.0,1.0
2020-06-19,349.72,356.56,345.15,354.64,66118952,84.9936519003,86.6560005764,83.8829891152,86.1893763866,264475808,0.0,1.0
2020-06-22,358.87,359.46,351.15,351.34,33861316,87.2174078047,87.3607975297,85.3411897083,85.3873660604,135445264,0.0,1.0
2020-06-23,366.53,372.38,362.27,364.0,53038869,89.0790438952,90.5007894734,88.0437214741,88.4641693118,212155476,0.0,1.0
2020-06-24,360.06,368.79,358.52,365.0,48155849,87.506617589,89.6282994519,87.1323461034,88.7072027439,192623396,0.0,1.0
2020-06-25,364.84,365.0,357.57,360.7,34380628,88.6683173948,88.7072027439,86.9014643429,87.6621589856,137522512,0.0,1.0
2020-06-26,353.63,365.32,353.02,364.41,51314211,85.9439126201,88.7849734422,85.7956622265,88.5638130189,205256844,0.0,1.0
2020-06-29,361.78,362.1736,351.28,353.25,32661519,87.9246350923,88.0202930512,85.3727840545,85.8515599159,130646076,0.0,1.0
2020-06-30,364.8,365.98,360.0,360.08,35055821,88.6585960575,88.9453755075,87.4920355831,87.5114782576,140223284,0.0,1.0
2020-07-01,364.11,367.36,363.91,365.12,27690454,88.4909029893,89.2807616439,88.4422963029,88.7363667558,110761816,0.0,1.0
2020-07-02,364.11,370.47,363.64,367.85,28814516,88.4909029893,90.0365956179,88.3766772762,89.3998480256,115258064,0.0,1.0
2020-07-06,373.85,375.78,369.87,370.0,29745936,90.8580486187,91.3271031428,89.8907755586,89.9223699048,118983744,0.0,1.0
