date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2011-05-27,61.056,61.2,60.93,60.99,95200,93.9568318927,94.1784281943,93.7629351288,93.8552669211,47600,0.0,1.0
2011-05-31,61.67,61.6799,61.2088,61.65,345000,94.9016939011,94.9169286468,94.1919701906,94.8709166369,172500,0.0,1.0
2011-06-01,60.3,61.52,60.27,61.52,444000,92.7934513091,94.6708644202,92.747285413,94.6708644202,222000,0.0,1.0
2011-06-02,60.23,60.46,59.91,60.35,423600,92.6857308847,93.0396694221,92.1932946589,92.8703944694,211800,0.0,1.0
2011-06-03,59.65,60.09,59.5,59.5,296800,91.7931902254,92.4702900359,91.5623607445,91.5623607445,148400,0.0,1.0
2011-06-06,59.02,59.59,58.9667,59.53,226400,90.8237064057,91.700858433,90.7416849969,91.6085266407,113200,0.0,1.0
2011-06-07,58.94,59.47,58.9299,59.26,407400,90.7005973493,91.5161948483,90.6850548309,91.1930335751,203700,0.0,1.0
2011-06-08,58.7,59.044,58.63,58.85,175200,90.3312701799,90.8606391227,90.2235497555,90.5620996607,87600,0.0,1.0
2011-06-09,59.1486,59.392,58.7308,58.89,86600,91.021604214,91.3961635183,90.3786671666,90.623654189,43300,0.0,1.0
2011-06-10,58.32,58.93,58.2,58.92,213400,89.7465021617,90.6852087172,89.561838577,90.6698200851,106700,0.0,1.0
2011-06-13,58.36,58.61,58.09,58.45,155800,89.8080566899,90.1927724913,89.3925636243,89.9465543784,77900,0.0,1.0
2011-06-14,59.11,59.33,58.91,58.91,150800,90.9622040942,91.3007539995,90.6544314531,90.6544314531,75400,0.0,1.0
2011-06-15,58.08,58.78,57.95,58.64,159400,89.3771749923,90.4543792363,89.1771227755,90.2389383875,79700,0.0,1.0
2011-06-16,58.19,58.4533,57.77,58.1,132000,89.5464499449,89.951632627,88.9001273985,89.4079522564,66000,0.0,1.0
2011-06-17,58.35,58.75,58.19,58.74,117600,89.7926680578,90.4082133402,89.5464499449,90.3928247081,58800,0.0,1.0
2011-06-20,58.68,58.78,58.16,58.17,107400,90.3004929158,90.4543792363,89.5002840487,89.5156726808,53700,0.0,1.0
2011-06-21,59.48,59.5776,58.92,58.97,264800,91.5315834804,91.6817765293,90.6698200851,90.7467632454,132400,0.0,1.0
2011-06-22,59.13,59.63,59.1,59.33,212000,90.9929813584,91.7624129613,90.9468154622,91.3007539995,106000,0.0,1.0
2011-06-23,58.932,58.952,58.0,58.42,521400,90.6882864436,90.7190637077,89.2540659358,89.9003884822,260700,0.0,1.0
2011-06-24,58.0,58.68,57.9,58.66,229000,89.6926419495,90.7442108551,89.5379994633,90.7132823579,114500,0.285,1.0
2011-06-27,58.49,58.713,57.913,58.04,155600,90.4503901315,90.7952428755,89.5581029865,89.7544989439,77800,0.0,1.0
2011-06-28,59.24,59.26,58.68,58.74,119000,91.6102087774,91.6411372746,90.7442108551,90.8369963468,59500,0.0,1.0
2011-06-29,59.77,59.85,59.334,59.55,250600,92.4298139538,92.5535279427,91.7555727143,92.0896004843,125300,0.0,1.0
2011-06-30,60.34,60.42,59.91,59.97,249600,93.3112761247,93.4349901136,92.6463134344,92.739098926,124800,0.0,1.0
2011-07-01,61.25,61.3,60.27,60.37,279000,94.7185227484,94.7958439914,93.2030263844,93.3576688705,139500,0.0,1.0
2011-07-05,61.15,61.3,61.0,61.2,183600,94.5638802622,94.7958439914,94.3319165331,94.6412015053,91800,0.0,1.0
2011-07-06,61.24,61.32,60.88,61.04,189600,94.7030584997,94.8267724886,94.1463455497,94.3937735275,94800,0.0,1.0
